Province/State,Country/Region,Lat,Long,Dates,Confirmed Cases,Death Cases,Recovered Cases
,Brunei,4.5353,114.7277,2020-08-13,142,3,146409.0
,Bulgaria,42.7339,25.4858,2020-08-13,13893,482,23364.0
,Burkina Faso,12.2383,-1.5616,2020-08-13,1228,54,79514.0
,Burma,21.9162,95.956,2020-08-13,369,6,205470.0
,Burundi,-3.3731,29.9189,2020-08-13,410,1,819.0
,Cabo Verde,16.5388,-23.0418,2020-08-13,3073,33,48319.0
,Cambodia,11.55,104.9167,2020-08-13,273,0,1320.0
,Cameroon,3.8480000000000003,11.5021,2020-08-13,18308,401,92598.0
Alberta,Canada,53.9333,-116.5765,2020-08-13,11969,220,18670.0
British Columbia,Canada,53.7267,-127.6476,2020-08-13,4274,196,14219.0
Diamond Princess,Canada,0.0,0.0,2020-08-13,0,1,8505.0
Grand Princess,Canada,0.0,0.0,2020-08-13,13,0,72307.0
Manitoba,Canada,53.7609,-98.8139,2020-08-13,603,8,36397.0
New Brunswick,Canada,46.5653,-66.4619,2020-08-13,180,2,20.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-08-13,268,3,1093.0
Northwest Territories,Canada,64.8255,-124.8457,2020-08-13,5,0,3625.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-08-13,1071,64,472.0
Ontario,Canada,51.2538,-85.3232,2020-08-13,42313,2834,816.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-08-13,41,0,1085.0
Quebec,Canada,52.9399,-73.5491,2020-08-13,60917,5715,88.0
Saskatchewan,Canada,52.9399,-106.4509,2020-08-13,1511,20,1766.0
Yukon,Canada,64.2823,-135.0,2020-08-13,15,0,6969.0
,Central African Republic,6.6111,20.9394,2020-08-13,4652,61,0.0
,Chad,15.4542,18.7322,2020-08-13,949,76,13355.0
,Chile,-35.6751,-71.543,2020-08-13,380034,10299,3012.0
Anhui,China,31.8257,117.2264,2020-08-13,991,6,8959.0
Beijing,China,40.1824,116.4142,2020-08-13,935,9,4222.0
Chongqing,China,30.0572,107.874,2020-08-13,583,6,2018.0
Fujian,China,26.0789,117.9874,2020-08-13,368,1,934.0
Gansu,China,35.7518,104.2861,2020-08-13,169,2,0.0
Guangdong,China,23.3417,113.4244,2020-08-13,1707,8,6232.0
Guangxi,China,23.8298,108.7881,2020-08-13,255,2,335.0
Guizhou,China,26.8154,106.8748,2020-08-13,147,2,458123.0
Hainan,China,19.1959,109.7453,2020-08-13,171,6,22683.0
Hebei,China,39.549,116.1306,2020-08-13,351,6,116.0
Heilongjiang,China,47.861999999999995,127.7615,2020-08-13,948,13,289.0
Henan,China,37.8957,114.9042,2020-08-13,1276,22,3356.0
Hong Kong,China,22.3,114.2,2020-08-13,4312,66,36343.0
Hubei,China,30.9756,112.2707,2020-08-13,68139,4512,1503.0
Hunan,China,27.6104,111.7088,2020-08-13,1019,4,2509.0
Inner Mongolia,China,44.0935,113.9448,2020-08-13,259,1,18631.0
Jiangsu,China,32.9711,119.455,2020-08-13,659,0,455.0
Jiangxi,China,27.614,115.7221,2020-08-13,932,1,7.0
Jilin,China,43.6661,126.1923,2020-08-13,157,2,33.0
Liaoning,China,41.2956,122.6085,2020-08-13,261,2,147.0
Macau,China,22.1667,113.55,2020-08-13,46,0,0.0
Ningxia,China,37.2692,106.1655,2020-08-13,75,0,1538.0
Qinghai,China,35.7452,95.9956,2020-08-13,18,0,2913.0
Shaanxi,China,35.1917,108.8701,2020-08-13,346,3,1083.0
Shandong,China,36.3427,118.1498,2020-08-13,821,7,38945.0
Shanghai,China,31.201999999999998,121.4491,2020-08-13,816,7,10110.0
Shanxi,China,37.5777,112.2922,2020-08-13,201,0,9150.0
Sichuan,China,30.6171,102.7103,2020-08-13,619,3,78386.0
Tianjin,China,39.3054,117.323,2020-08-13,205,3,276829.0
Tibet,China,31.6927,88.0924,2020-08-13,1,0,61420.0
Xinjiang,China,41.1129,85.2401,2020-08-13,891,3,232.0
Yunnan,China,24.974,101.48700000000001,2020-08-13,191,2,7417.0
Zhejiang,China,29.1832,120.0934,2020-08-13,1275,1,399357.0
,Colombia,4.5709,-74.2973,2020-08-13,433805,14145,131367.0
,Comoros,-11.6455,43.3333,2020-08-13,399,7,42183.0
,Congo (Brazzaville),-0.228,15.8277,2020-08-13,3745,60,40774.0
,Congo (Kinshasa),-4.0383,21.7587,2020-08-13,9589,234,113808.0
,Costa Rica,9.7489,-83.7534,2020-08-13,26129,272,35287.0
,Cote d'Ivoire,7.54,-5.5471,2020-08-13,16889,107,768906.0
,Croatia,45.1,15.2,2020-08-13,6050,161,1755.0
,Cuba,21.521757,-77.78116700000001,2020-08-13,3174,89,17.0
,Cyprus,35.1264,33.4299,2020-08-13,1305,20,25.0
,Czechia,49.8175,15.472999999999999,2020-08-13,19401,391,56.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-13,362,0,657.0
Greenland,Denmark,71.7069,-42.6043,2020-08-13,14,0,831.0
,Denmark,56.2639,9.5018,2020-08-13,15214,621,280143.0
,Diamond Princess,0.0,0.0,2020-08-13,712,13,8455.0
,Djibouti,11.8251,42.5903,2020-08-13,5358,59,0.0
,Dominica,15.415,-61.371,2020-08-13,18,0,126.0
,Dominican Republic,18.7357,-70.1627,2020-08-13,83134,1393,1550.0
,Ecuador,-1.8312,-78.1834,2020-08-13,98343,6010,54164.0
,Egypt,26.820553000000004,30.802497999999996,2020-08-13,96108,5107,2148.0
,El Salvador,13.7942,-88.8965,2020-08-13,21993,584,2079.0
,Equatorial Guinea,1.6508,10.2679,2020-08-13,4821,83,0.0
,Eritrea,15.1794,39.7823,2020-08-13,285,0,2396.0
,Estonia,58.5953,25.0136,2020-08-13,2174,63,506470.0
,Eswatini,-26.5225,31.4659,2020-08-13,3599,65,1290.0
,Ethiopia,9.145,40.4897,2020-08-13,26204,479,150376.0
,Fiji,-17.7134,178.065,2020-08-13,28,1,2805.0
,Finland,61.92411,25.748151,2020-08-13,7683,333,6497.0
French Guiana,France,3.9339,-53.1258,2020-08-13,8471,51,2688.0
French Polynesia,France,-17.6797,149.4068,2020-08-13,139,0,0.0
Guadeloupe,France,16.265,-61.551,2020-08-13,367,14,34400.0
Martinique,France,14.6415,-61.0242,2020-08-13,336,16,505.0
Mayotte,France,-12.8275,45.166244,2020-08-13,3119,39,457.0
New Caledonia,France,-20.904304999999997,165.618042,2020-08-13,23,0,7108.0
Reunion,France,-21.1151,55.5364,2020-08-13,754,5,183.0
Saint Barthelemy,France,17.9,-62.8333,2020-08-13,13,0,3221.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-08-13,4,0,25.0
St Martin,France,18.0708,-63.0501,2020-08-13,92,4,910.0
,France,46.2276,2.2137,2020-08-13,230778,30263,165.0
,Gabon,-0.8037,11.6094,2020-08-13,8077,51,1443.0
,Gambia,13.4432,-15.3101,2020-08-13,1556,43,237165.0
,Georgia,42.3154,43.3569,2020-08-13,1283,17,1997761.0
,Germany,51.165690999999995,10.451526,2020-08-13,222281,9217,1199.0
,Ghana,7.9465,-1.0232,2020-08-13,41725,223,53968.0
,Greece,39.0742,21.8243,2020-08-13,6381,221,58488.0
,Grenada,12.1165,-61.678999999999995,2020-08-13,24,0,3.0
,Guatemala,15.7835,-90.2308,2020-08-13,60284,2296,149.0
,Guinea,9.9456,-9.6966,2020-08-13,8198,50,8.0
,Guinea-Bissau,11.8037,-15.1804,2020-08-13,2088,29,202.0
,Guyana,4.860416000000001,-58.93018000000001,2020-08-13,631,22,545.0
,Haiti,18.9712,-72.2852,2020-08-13,7781,192,13.0
,Holy See,41.9029,12.4534,2020-08-13,12,0,201.0
,Honduras,15.2,-86.2419,2020-08-13,49042,1542,312.0
,Hungary,47.1625,19.5033,2020-08-13,4813,607,12.0
,Iceland,64.9631,-19.0208,2020-08-13,1976,10,102.0
,India,20.593684,78.96288,2020-08-13,2461190,48040,0.0
,Indonesia,-0.7893,113.9213,2020-08-13,132816,5968,1276.0
,Iran,32.427908,53.68804599999999,2020-08-13,336324,19162,34987.0
,Iraq,33.223191,43.679291,2020-08-13,164277,5641,29966.0
,Ireland,53.1424,-7.6921,2020-08-13,26929,1774,568.0
,Israel,31.046051000000002,34.851612,2020-08-13,89822,651,11843.0
,Italy,41.87194,12.56738,2020-08-13,252235,35231,8.0
,Jamaica,18.1096,-77.2975,2020-08-13,1071,14,1086.0
,Japan,36.204824,138.252924,2020-08-13,52471,1073,9942.0
,Jordan,31.24,36.51,2020-08-13,1320,11,4872.0
,Kazakhstan,48.0196,66.9237,2020-08-13,101848,1269,28360.0
,Kenya,-0.0236,37.9062,2020-08-13,28754,460,4413.0
,"Korea, South",35.907757000000004,127.766922,2020-08-13,14873,305,29369.0
,Kosovo,42.602636,20.902977,2020-08-13,10988,373,877.0
,Kuwait,29.311659999999996,47.481766,2020-08-13,74486,489,877.0
,Kyrgyzstan,41.20438,74.766098,2020-08-13,41069,1487,89.0
,Laos,19.856270000000002,102.495496,2020-08-13,20,0,256789.0
,Latvia,56.8796,24.6032,2020-08-13,1307,32,36049.0
,Lebanon,33.8547,35.8623,2020-08-13,7711,92,110.0
,Lesotho,-29.61,28.2336,2020-08-13,884,25,2994.0
,Liberia,6.4280550000000005,-9.429499,2020-08-13,1252,82,33.0
,Libya,26.3351,17.228331,2020-08-13,7050,135,1082.0
,Liechtenstein,47.14,9.55,2020-08-13,90,1,456.0
,Lithuania,55.1694,23.8813,2020-08-13,2330,81,216.0
,Luxembourg,49.8153,6.1296,2020-08-13,7368,122,14077.0
,MS Zaandam,0.0,0.0,2020-08-13,9,2,635.0
,Madagascar,-18.766947000000002,46.869107,2020-08-13,13522,162,21657.0
,Malawi,-13.2543,34.3015,2020-08-13,4912,153,33104.0
,Malaysia,4.210483999999999,101.97576600000001,2020-08-13,9129,125,634.0
,Maldives,3.2028,73.2207,2020-08-13,5494,21,46311.0
,Mali,17.570692,-3.9961660000000006,2020-08-13,2597,125,182875.0
,Malta,35.9375,14.3754,2020-08-13,1245,9,132.0
,Marshall Islands,7.1315,171.1845,2020-08-13,0,0,68925.0
,Mauritania,21.0079,-10.9408,2020-08-13,6653,157,18242.0
,Mauritius,-20.348404000000002,57.552152,2020-08-13,344,10,45.0
,Mexico,23.6345,-102.5528,2020-08-13,505751,55293,1705.0
,Moldova,47.4116,28.3699,2020-08-13,29087,878,117.0
,Monaco,43.7333,7.4167,2020-08-13,144,4,47050.0
,Mongolia,46.8625,103.8467,2020-08-13,297,0,11861.0
,Montenegro,42.708678000000006,19.37439,2020-08-13,3857,73,199.0
,Morocco,31.7917,-7.0926,2020-08-13,37935,584,2976256.0
,Mozambique,-18.665695,35.529562,2020-08-13,2638,19,139.0
,Namibia,-22.9576,18.4904,2020-08-13,3544,27,10497.0
,Nepal,28.1667,84.25,2020-08-13,24957,95,1050.0
Aruba,Netherlands,12.5211,-69.9683,2020-08-13,894,4,341.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-08-13,13,0,345.0
Curacao,Netherlands,12.1696,-68.99,2020-08-13,32,1,2599.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-08-13,263,17,263.0
,Netherlands,52.1326,5.2913,2020-08-13,61204,6165,16540.0
,New Zealand,-40.9006,174.886,2020-08-13,1602,22,113449.0
,Nicaragua,12.865416,-85.207229,2020-08-13,4115,128,1755.0
,Niger,17.607789,8.081666,2020-08-13,1161,69,870.0
,Nigeria,9.082,8.6753,2020-08-13,48116,966,372464.0
,North Macedonia,41.6086,21.7453,2020-08-13,12357,532,985.0
,Norway,60.472,8.4689,2020-08-13,9851,257,924.0
,Oman,21.512583,55.923255000000005,2020-08-13,82531,551,577.0
,Pakistan,30.3753,69.3451,2020-08-13,286674,6139,365.0
,Panama,8.538,-80.7821,2020-08-13,78446,1722,167.0
,Papua New Guinea,-6.314993,143.95555,2020-08-13,271,3,1702.0
,Paraguay,-23.4425,-58.4438,2020-08-13,8389,97,253.0
,Peru,-9.19,-75.0152,2020-08-13,498555,21713,145.0
,Philippines,12.879721,121.77401699999999,2020-08-13,147526,2426,165.0
,Poland,51.9194,19.1451,2020-08-13,54487,1844,343.0
,Portugal,39.3999,-8.2245,2020-08-13,53548,1770,934.0
,Qatar,25.3548,51.1839,2020-08-13,114281,190,1254.0
,Romania,45.9432,24.9668,2020-08-13,66631,2860,4052.0
,Russia,61.52401,105.31875600000001,2020-08-13,905762,15353,63626.0
,Rwanda,-1.9403,29.8739,2020-08-13,2200,8,1015.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-08-13,17,0,257.0
,Saint Lucia,13.9094,-60.9789,2020-08-13,25,0,656.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-08-13,57,0,931.0
,San Marino,43.9424,12.4578,2020-08-13,699,42,155.0
,Sao Tome and Principe,0.1864,6.6131,2020-08-13,883,15,253.0
,Saudi Arabia,23.885942,45.079162,2020-08-13,294519,3303,46.0
,Senegal,14.4974,-14.4524,2020-08-13,11740,244,75.0
,Serbia,44.0165,21.0059,2020-08-13,28998,661,18.0
,Seychelles,-4.6796,55.492,2020-08-13,127,0,347.0
,Sierra Leone,8.460555000000001,-11.779889,2020-08-13,1940,69,798.0
,Singapore,1.2833,103.8333,2020-08-13,55497,27,799.0
,Slovakia,48.669,19.699,2020-08-13,2739,31,201.0
,Slovenia,46.1512,14.9955,2020-08-13,2332,129,615.0
,Solomon Islands,-9.6457,160.1562,2020-08-13,0,0,203.0
,Somalia,5.152149,46.199616,2020-08-13,3227,93,1.0
,South Africa,-30.5595,22.9375,2020-08-13,572865,11270,739.0
,South Sudan,6.877000000000001,31.307,2020-08-13,2478,47,189.0
,Spain,40.463667,-3.7492199999999998,2020-08-13,337334,28605,1268.0
,Sri Lanka,7.873054,80.77179699999999,2020-08-13,2882,11,384165.0
,Sudan,12.8628,30.2176,2020-08-13,12115,792,396.0
,Suriname,3.9193,-56.0278,2020-08-13,2761,40,1742.0
,Sweden,60.128161,18.643501,2020-08-13,80851,5803,8953.0
,Switzerland,46.8182,8.2275,2020-08-13,37403,1991,12758.0
,Syria,34.802075,38.996815000000005,2020-08-13,1432,55,15633.0
,Taiwan*,23.7,121.0,2020-08-13,481,7,5926.0
,Tajikistan,38.861,71.2761,2020-08-13,7950,63,3079.0
,Tanzania,-6.369028,34.888822,2020-08-13,509,21,878.0
,Thailand,15.870032,100.992541,2020-08-13,3359,58,16376.0
,Timor-Leste,-8.874217,125.727539,2020-08-13,25,0,337.0
,Togo,8.6195,0.8248,2020-08-13,1104,26,14.0
,Trinidad and Tobago,10.6918,-61.2225,2020-08-13,404,8,14310.0
,Tunisia,33.886917,9.537499,2020-08-13,1847,53,651.0
,Turkey,38.9637,35.2433,2020-08-13,245635,5912,5273.0
,US,40.0,-100.0,2020-08-13,5247164,167091,18.0
,Uganda,1.373333,32.290275,2020-08-13,1353,11,61558.0
,Ukraine,48.3794,31.1656,2020-08-13,88136,2023,94878.0
,United Arab Emirates,23.424076,53.847818000000004,2020-08-13,63489,358,66817.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-08-13,3,0,12492.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-08-13,159,9,3795.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-08-13,9,1,274.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-08-13,203,1,2025.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-08-13,603,47,2936.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-08-13,13,0,15262.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-08-13,205,0,23.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-08-13,336,24,7100.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-08-13,13,1,8363.0
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,2020-08-13,258,2,68.0
,United Kingdom,55.3781,-3.4360000000000004,2020-08-13,314927,41347,289.0
,Uruguay,-32.5228,-55.7658,2020-08-13,1409,37,98.0
,Uzbekistan,41.377491,64.585262,2020-08-13,33323,216,2964.0
,Venezuela,6.4238,-66.5897,2020-08-13,30369,259,23.0
,Vietnam,14.058323999999999,108.277199,2020-08-13,911,21,692.0
,West Bank and Gaza,31.9522,35.2332,2020-08-13,15491,106,9.0
,Western Sahara,24.2155,-12.8858,2020-08-13,10,1,1.0
,Yemen,15.552726999999999,48.516388,2020-08-13,1847,528,52.0
,Zambia,-13.133897,27.849332,2020-08-13,8663,246,72793.0
,Zimbabwe,-19.015438,29.154857,2020-08-13,4990,128,6959.0
,Afghanistan,33.93911,67.709953,2020-08-14,37431,1363,490.0
,Albania,41.1533,20.1683,2020-08-14,7117,219,1137.0
,Algeria,28.0339,1.6596,2020-08-14,37664,1351,208653.0
,Andorra,42.5063,1.5218,2020-08-14,989,53,41695.0
,Angola,-11.2027,17.8739,2020-08-14,1852,86,1347.0
,Antigua and Barbuda,17.0608,-61.7964,2020-08-14,93,3,24.0
,Argentina,-38.4161,-63.6167,2020-08-14,282437,5527,57735.0
,Armenia,40.0691,45.0382,2020-08-14,41299,814,7928.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-14,113,3,1015.0
New South Wales,Australia,-33.8688,151.2093,2020-08-14,3945,51,510.0
Northern Territory,Australia,-12.4634,130.8456,2020-08-14,33,0,5624.0
Queensland,Australia,-27.4698,153.0251,2020-08-14,1091,6,12.0
South Australia,Australia,-34.9285,138.6007,2020-08-14,460,4,8556.0
Tasmania,Australia,-42.8821,147.3272,2020-08-14,230,13,3695.0
Victoria,Australia,-37.8136,144.9631,2020-08-14,16517,293,1946.0
Western Australia,Australia,-31.9505,115.8605,2020-08-14,646,9,2404585.0
,Austria,47.5162,14.5501,2020-08-14,22876,725,111060.0
,Azerbaijan,40.1431,47.5769,2020-08-14,34018,504,311365.0
,Bahamas,25.025885,-78.035889,2020-08-14,1119,17,150389.0
,Bahrain,26.0275,50.55,2020-08-14,46052,168,23364.0
,Bangladesh,23.685,90.3563,2020-08-14,271881,3591,81642.0
,Barbados,13.1939,-59.5432,2020-08-14,148,7,205662.0
,Belarus,53.7098,27.9534,2020-08-14,69308,603,819.0
,Belgium,50.8333,4.469936,2020-08-14,77113,9924,49089.0
,Belize,17.1899,-88.4976,2020-08-14,356,3,1335.0
,Benin,9.3077,2.3158,2020-08-14,2014,38,93405.0
,Bhutan,27.5142,90.4336,2020-08-14,133,0,18895.0
,Bolivia,-16.2902,-63.5887,2020-08-14,97950,3939,14286.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-08-14,15535,469,8657.0
,Botswana,-22.3285,24.6849,2020-08-14,1214,3,72925.0
,Brazil,-14.235,-51.9253,2020-08-14,3275520,106523,36615.0
,Brunei,4.5353,114.7277,2020-08-14,142,3,20.0
,Bulgaria,42.7339,25.4858,2020-08-14,14243,492,1093.0
,Burkina Faso,12.2383,-1.5616,2020-08-14,1238,54,3704.0
,Burma,21.9162,95.956,2020-08-14,374,6,472.0
,Burundi,-3.3731,29.9189,2020-08-14,412,1,819.0
,Cabo Verde,16.5388,-23.0418,2020-08-14,3136,33,1096.0
,Cambodia,11.55,104.9167,2020-08-14,273,0,90.0
,Cameroon,3.8480000000000003,11.5021,2020-08-14,18469,401,1766.0
Alberta,Canada,53.9333,-116.5765,2020-08-14,12053,221,7106.0
British Columbia,Canada,53.7267,-127.6476,2020-08-14,4358,196,0.0
Diamond Princess,Canada,0.0,0.0,2020-08-14,0,1,13436.0
Grand Princess,Canada,0.0,0.0,2020-08-14,13,0,3059.0
Manitoba,Canada,53.7609,-98.8139,2020-08-14,643,8,8965.0
New Brunswick,Canada,46.5653,-66.4619,2020-08-14,180,2,4297.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-08-14,268,3,2025.0
Northwest Territories,Canada,64.8255,-124.8457,2020-08-14,5,0,977.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-08-14,1072,64,0.0
Ontario,Canada,51.2538,-85.3232,2020-08-14,42412,2835,6282.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-08-14,41,0,335.0
Quebec,Canada,52.9399,-73.5491,2020-08-14,61004,5718,466209.0
Saskatchewan,Canada,52.9399,-106.4509,2020-08-14,1541,20,23570.0
Yukon,Canada,64.2823,-135.0,2020-08-14,15,0,116.0
,Central African Republic,6.6111,20.9394,2020-08-14,4652,61,289.0
,Chad,15.4542,18.7322,2020-08-14,951,76,3420.0
,Chile,-35.6751,-71.543,2020-08-14,382111,10340,37478.0
Anhui,China,31.8257,117.2264,2020-08-14,991,6,1661.0
Beijing,China,40.1824,116.4142,2020-08-14,935,9,2563.0
Chongqing,China,30.0572,107.874,2020-08-14,583,6,18806.0
Fujian,China,26.0789,117.9874,2020-08-14,368,1,461.0
Gansu,China,35.7518,104.2861,2020-08-14,169,2,7.0
Guangdong,China,23.3417,113.4244,2020-08-14,1709,8,34.0
Guangxi,China,23.8298,108.7881,2020-08-14,255,2,147.0
Guizhou,China,26.8154,106.8748,2020-08-14,147,2,0.0
Hainan,China,19.1959,109.7453,2020-08-14,171,6,1539.0
Hebei,China,39.549,116.1306,2020-08-14,351,6,2913.0
Heilongjiang,China,47.861999999999995,127.7615,2020-08-14,948,13,1084.0
Henan,China,37.8957,114.9042,2020-08-14,1276,22,39257.0
Hong Kong,China,22.3,114.2,2020-08-14,4360,67,10150.0
Hubei,China,30.9756,112.2707,2020-08-14,68139,4512,9150.0
Hunan,China,27.6104,111.7088,2020-08-14,1019,4,78912.0
Inner Mongolia,China,44.0935,113.9448,2020-08-14,260,1,276829.0
Jiangsu,China,32.9711,119.455,2020-08-14,661,0,62185.0
Jiangxi,China,27.614,115.7221,2020-08-14,932,1,232.0
Jilin,China,43.6661,126.1923,2020-08-14,157,2,7649.0
Liaoning,China,41.2956,122.6085,2020-08-14,261,2,399357.0
Macau,China,22.1667,113.55,2020-08-14,46,0,132042.0
Ningxia,China,37.2692,106.1655,2020-08-14,75,0,42448.0
Qinghai,China,35.7452,95.9956,2020-08-14,18,0,40880.0
Shaanxi,China,35.1917,108.8701,2020-08-14,348,3,114099.0
Shandong,China,36.3427,118.1498,2020-08-14,821,7,35517.0
Shanghai,China,31.201999999999998,121.4491,2020-08-14,820,7,771357.0
Shanxi,China,37.5777,112.2922,2020-08-14,201,0,1785.0
Sichuan,China,30.6171,102.7103,2020-08-14,623,3,17.0
Tianjin,China,39.3054,117.323,2020-08-14,205,3,25.0
Tibet,China,31.6927,88.0924,2020-08-14,1,0,56.0
Xinjiang,China,41.1129,85.2401,2020-08-14,898,3,657.0
Yunnan,China,24.974,101.48700000000001,2020-08-14,191,2,832.0
Zhejiang,China,29.1832,120.0934,2020-08-14,1275,1,282888.0
,Colombia,4.5709,-74.2973,2020-08-14,445111,14492,8595.0
,Comoros,-11.6455,43.3333,2020-08-14,403,7,0.0
,Congo (Brazzaville),-0.228,15.8277,2020-08-14,3745,60,126.0
,Congo (Kinshasa),-4.0383,21.7587,2020-08-14,9605,238,1557.0
,Costa Rica,9.7489,-83.7534,2020-08-14,26931,281,54587.0
,Cote d'Ivoire,7.54,-5.5471,2020-08-14,16935,108,2153.0
,Croatia,45.1,15.2,2020-08-14,6258,163,2122.0
,Cuba,21.521757,-77.78116700000001,2020-08-14,3229,88,0.0
,Cyprus,35.1264,33.4299,2020-08-14,1318,20,2443.0
,Czechia,49.8175,15.472999999999999,2020-08-14,19693,394,516494.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-14,365,0,1290.0
Greenland,Denmark,71.7069,-42.6043,2020-08-14,14,0,150376.0
,Denmark,56.2639,9.5018,2020-08-14,15379,621,2811.0
,Diamond Princess,0.0,0.0,2020-08-14,712,13,6538.0
,Djibouti,11.8251,42.5903,2020-08-14,5367,59,2758.0
,Dominica,15.415,-61.371,2020-08-14,18,0,0.0
,Dominican Republic,18.7357,-70.1627,2020-08-14,84488,1409,34400.0
,Ecuador,-1.8312,-78.1834,2020-08-14,99409,6030,519.0
,Egypt,26.820553000000004,30.802497999999996,2020-08-14,96220,5124,457.0
,El Salvador,13.7942,-88.8965,2020-08-14,22314,595,7142.0
,Equatorial Guinea,1.6508,10.2679,2020-08-14,4821,83,183.0
,Eritrea,15.1794,39.7823,2020-08-14,285,0,3229.0
,Estonia,58.5953,25.0136,2020-08-14,2177,63,25.0
,Eswatini,-26.5225,31.4659,2020-08-14,3670,68,914.0
,Ethiopia,9.145,40.4897,2020-08-14,27242,492,165.0
,Fiji,-17.7134,178.065,2020-08-14,28,1,1454.0
,Finland,61.92411,25.748151,2020-08-14,7700,333,237908.0
French Guiana,France,3.9339,-53.1258,2020-08-14,8549,53,2020774.0
French Polynesia,France,-17.6797,149.4068,2020-08-14,166,0,1248.0
Guadeloupe,France,16.265,-61.551,2020-08-14,446,14,54262.0
Martinique,France,14.6415,-61.0242,2020-08-14,336,16,58582.0
Mayotte,France,-12.8275,45.166244,2020-08-14,3119,39,3.0
New Caledonia,France,-20.904304999999997,165.618042,2020-08-14,23,0,150.0
Reunion,France,-21.1151,55.5364,2020-08-14,776,5,8.0
Saint Barthelemy,France,17.9,-62.8333,2020-08-14,13,0,202.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-08-14,4,0,545.0
St Martin,France,18.0708,-63.0501,2020-08-14,109,4,13.0
,France,46.2276,2.2137,2020-08-14,236114,30279,203.0
,Gabon,-0.8037,11.6094,2020-08-14,8225,51,312.0
,Gambia,13.4432,-15.3101,2020-08-14,1623,50,12.0
,Georgia,42.3154,43.3569,2020-08-14,1306,17,102.0
,Germany,51.165690999999995,10.451526,2020-08-14,223791,9230,0.0
,Ghana,7.9465,-1.0232,2020-08-14,41847,223,1295.0
,Greece,39.0742,21.8243,2020-08-14,6632,223,35551.0
,Grenada,12.1165,-61.678999999999995,2020-08-14,24,0,31080.0
,Guatemala,15.7835,-90.2308,2020-08-14,61428,2341,587.0
,Guinea,9.9456,-9.6966,2020-08-14,8260,50,11870.0
,Guinea-Bissau,11.8037,-15.1804,2020-08-14,2088,29,8.0
,Guyana,4.860416000000001,-58.93018000000001,2020-08-14,649,22,1090.0
,Haiti,18.9712,-72.2852,2020-08-14,7810,192,10208.0
,Holy See,41.9029,12.4534,2020-08-14,12,0,4950.0
,Honduras,15.2,-86.2419,2020-08-14,49467,1548,28440.0
,Hungary,47.1625,19.5033,2020-08-14,4853,607,4530.0
,Iceland,64.9631,-19.0208,2020-08-14,1983,10,29587.0
,India,20.593684,78.96288,2020-08-14,2525922,49036,877.0
,Indonesia,-0.7893,113.9213,2020-08-14,135123,6021,977.0
,Iran,32.427908,53.68804599999999,2020-08-14,338825,19331,89.0
,Iraq,33.223191,43.679291,2020-08-14,168290,5709,263202.0
,Ireland,53.1424,-7.6921,2020-08-14,26995,1774,36475.0
